X,Y,Tm,P,S,BS,Tx,POLY_HA,tree_genus,BURNCLAS
-74.0211554241917,45.5390060717094,16.0,83.9,0.0,,30.0,5.18679015194,Alnu,4.0
-76.5830921927739,46.1208544967365,14.3,159.6,0.0,,31.5,3.24186566713,Acer,4.0
-76.6690377326105,46.5005962258411,19.4,179.5,,,32.9,1.44139677239,Betu,4.0
-75.8273255513251,46.3358147892758,13.7,92.0,,,30.9,1.71144247208,Acer,4.0
-73.3484471091402,45.8877533709233,16.1,70.3,0.0,,31.0,1.44278965477,Acer,4.0
-75.4652903142679,46.4100048296555,12.2,76.3,0.0,,27.0,0.99101548929,Acer,4.0
-73.5935079856199,45.9385014058907,14.0,60.4,0.0,,28.0,2.40902502346,Genh,4.0
-71.8964972131324,45.5588520339057,15.1,71.0,0.0,,29.0,3.36188454805,Abie,4.0
-79.0530682190111,48.7495071279358,10.9,110.0,,,27.3,0.3739447403,Genc,4.0
-79.2482651664197,47.2247127869336,19.8,52.0,,,34.2,2.64321818444,Betu,4.0
-79.358373658526,47.2717527796064,19.3,53.2,,,31.0,1.12404857126,Genc,4.0
-79.5127906327592,47.3826648787611,11.5,52.5,,,27.6,0.15735141807,Betu,4.0
-72.6976209250711,45.9392176376606,15.3,104.7,0.0,,31.0,4.08737216554,Genc,4.0
-73.6309011393299,46.094842482804,14.0,60.4,0.0,,28.0,1.59504930644,Fagu,4.0
-79.2878949394426,48.8528245587082,17.5,94.3,,,29.2,2.95599928661,Genh,4.0
-73.1064534834103,45.9660172479174,16.2,103.3,0.0,,29.0,1.59831161356,Alnu,4.0
-75.7269146356516,46.5991816826274,4.2,60.6,5.2,,,0.78099673967,Genh,4.0
-73.7144787723459,46.0609994563441,14.0,60.4,0.0,,28.0,2.70101769665,Abie,4.0
-73.9129903889665,46.1135913831248,14.7,84.9,0.0,,27.5,1.43290664997,Abie,4.0
-73.7982934392249,46.0967446532336,14.1,72.9,0.0,,28.0,7.07964660958,Abie,4.0
-79.3831817995317,47.4887139519027,11.5,52.5,,,27.6,14.7797549108,Betu,4.0
-71.8147125825613,45.9478494655563,14.4,137.6,0.0,,29.5,0.80791545869,Acer,4.0
-76.8962700574503,47.2368886434872,20.7,61.0,0.0,,34.5,3.00884872569,Betu,4.0
-78.8470036005399,47.6417472527941,10.9,110.0,,,27.3,0.02138523044,Betu,4.0
-78.9602442634366,48.2550480848763,10.9,110.0,,,27.3,9.93083597677,Pice,4.0
-72.8464760066427,46.4902886020027,14.2,87.0,,,27.7,1.51904986779,Abie,4.0
-79.3086752785521,48.0092647556582,10.9,110.0,,,27.3,0.11696021347,Genh,4.0
-70.4802727451618,46.0415038622123,12.7,123.6,0.0,,31.0,0.90060707846,Abie,4.0
-71.0364313707816,46.1834153368467,13.7,115.2,0.0,,28.5,2.45927915205,Abie,4.0
-71.5689303654187,46.5181926994831,13.9,105.3,0.0,,28.0,1.0686127857,Acer,4.0
-77.065480016768,47.9493892840921,10.5,132.5,,,28.4,4.41328245715,Genc,4.0
-77.66487623997,48.0196102883617,10.5,132.5,,,28.4,1.87428700206,Genh,4.0
-72.7856484080367,46.5618313500831,14.2,87.0,,,27.7,5.69957526659,Abie,4.0
-78.9754339195557,48.4586887387018,10.9,110.0,,,27.3,0.1487469521,Genh,4.0
-78.4282062875083,48.5677840262659,9.0,95.3,3.5,,27.5,1.53519620909,Genh,4.0
-71.006791194263,46.7395955086727,13.9,110.4,0.0,,28.0,1.04409695566,Abie,4.0
-78.0695400934881,48.4324777317682,9.0,95.3,3.5,,27.5,1.82378576864,Genh,4.0
-77.6310508772996,48.3605597347094,10.6,122.7,,,28.5,3.07558983157,Genh,4.0
-71.2177694183705,46.9342332627664,13.9,113.5,,,,0.33601914895,Genc,4.0
-78.2771418699829,48.7921438167328,9.0,95.3,3.5,,27.5,0.56877017936,Genh,4.0
-79.363597696511,49.3966701733561,15.0,45.8,,,27.3,1.00028652884,Pice,4.0
-78.7526212515468,49.4540133278505,13.6,84.4,0.0,,27.5,2.13319985173,Genc,4.0
-79.4379017173666,50.0743983469053,12.7,81.1,,,26.9,4.74413000207,Pice,4.0
-78.8741067750038,50.0677501277087,12.7,81.1,,,26.9,6.29876308974,Pice,4.0
-71.8113819073614,48.7061914520309,11.2,65.5,,,26.4,3.60362885245,Genh,4.0
-69.7733371624945,48.186348162927,10.1,34.6,,,27.5,1.41104030711,Abie,4.0
-77.4244566531281,50.4868008946397,13.3,77.3,,,27.2,4.80772392976,Pice,4.0
-75.9237242838828,50.3929701230525,13.4,48.4,,,26.5,20.9244009237,Pice,4.0
-68.8474527550414,48.8556105580261,11.2,68.2,,,20.9,0.28202556402,Abie,4.0
-78.3752462352952,51.2862362341257,12.7,81.1,,,26.9,1.5633061787,Pice,4.0
-75.3677600024748,50.8229557169047,13.4,48.4,,,26.5,1.36695728878,Pice,4.0
-75.3762563313804,50.885943507148,13.4,48.4,,,26.5,1.02091508021,Pice,4.0
-67.9008244711619,50.3712851648192,11.6,84.8,0.0,,26.0,2.58231198875,Pice,4.0
-74.7114240177647,52.2716476937588,11.4,122.5,,,25.6,74.8803296266,Pice,4.0
-69.9071623521937,51.4213489768789,11.5,74.6,,,25.7,1.45464385211,Genc,4.0
-65.8991728071146,50.2857234232162,6.0,12.4,5.4,,,1.02076225063,Genc,4.0
-61.7577605842632,50.1377143101545,13.8,61.9,,,24.3,0.68896717006,Abie,4.0
-59.2184654758179,51.9088355295507,9.0,137.3,,,20.1,235.054506641,Pice,4.0
-64.6980592808433,51.2773145874499,13.9,115.5,0.0,,23.0,199.907915552,Pice,4.0
-73.4953330373844,46.1860544252244,14.0,60.4,0.0,,28.0,4.93318588156,Lari,4.0
-65.6827253724214,51.6030998779694,10.4,116.7,,,22.7,141.295690734,Pice,4.0
-72.6324363949227,45.9514681863604,15.3,104.7,0.0,,31.0,1.43061242578,Genh,4.0
-106.970992615317,56.0767062861231,15.8,0.0,,,31.1,157577.932675,Pinu,4.0
-106.371561700023,56.299732261194,13.9,41.5,0.0,,28.0,11823.2844925,Pice,4.0
-109.219427744083,56.4967123907307,15.8,0.0,,,31.1,35039.7591253,Pinu,4.0
-109.798091502592,56.8207592887571,16.0,18.6,,,32.3,117737.071133,Pinu,4.0
-108.680622549398,56.2044477663676,18.5,84.8,,,29.5,7274.88819233,Pinu,4.0
-106.316172343111,55.3317229824098,15.0,58.8,0.0,,30.1,4194.79499115,Pice,4.0
-106.545789719358,55.3864603415814,15.0,58.8,0.0,,30.1,515.38326149,Pice,4.0
-108.790870791167,56.0872959099184,15.8,0.0,,,31.1,25.8387492653,Pice,4.0
-105.028424583112,55.2932486126521,15.0,58.8,0.0,,30.1,5232.93633851,Pice,4.0
-105.504278443264,55.3965390158934,15.0,58.8,0.0,,30.1,125699.441293,Pice,4.0
-108.380566538909,56.4878106877918,15.8,0.0,,,31.1,28794.2150494,Pinu,4.0
-106.601725311499,55.1530602943597,15.0,58.8,0.0,,30.1,2514.45652997,Lari,4.0
-107.62041182222,56.4095632786324,15.8,0.0,,,31.1,23222.2036026,Pinu,4.0
-106.836187220139,55.0090035262082,15.6,41.0,,,30.0,14178.8497809,Pice,4.0
-118.2,58.67,16.9,33.4,,,32.8,,Popu,0.0
-71.58,54.51,-26.0,1.2,,,-11.1,,Pice,0.0
-94.4,66.32,7.4,20.2,,,18.7,,Pice,0.0
-77.55,54.4,-9.6,44.2,23.0,,6.9,,Pice,0.0
-79.37,47.99,1.5,76.5,,,18.9,,Pice,0.0
-96.05,48.59,19.8,114.5,0.0,,,,Popu,0.0
-66.93,55.32,10.1,65.7,,,25.4,,Pice,0.0
-83.57,70.45,5.6,0.0,,,14.7,,Pice,0.0
-88.92,50.83,-9.4,38.8,,,6.4,,Pice,0.0
-112.07,61.75,1.6,17.9,,,7.8,,Pice,0.0
-125.74,64.87,-15.3,131.4,,,-3.0,,Pice,0.0
-122.69,52.43,18.7,12.2,0.0,,34.0,,Pinu,0.0
-126.3,49.84,8.6,210.0,0.0,,,,Tsug,0.0
-105.29,58.98,-12.9,0.2,,,9.1,,Pinu,0.0
-100.51,69.02,5.4,19.0,,,13.1,,Pice,0.0
-75.33,67.54,-22.8,6.4,,,-4.7,,Pice,0.0
-120.98,58.55,6.0,10.6,0.4,,26.5,,Pice,0.0
-119.08,56.13,17.1,23.8,,,29.9,,Popu,0.0
-60.43,52.06,-3.5,69.2,23.6,,12.6,,Pice,0.0
-101.95,53.15,8.7,4.2,,,29.1,,Pice,0.0
-100.1,66.99,-29.5,9.8,,,-15.5,,Pice,0.0
-105.17,52.15,3.8,37.1,,,24.1,,Popu,0.0
-79.42,50.92,-2.8,29.2,,,16.5,,Pice,0.0
-101.77,54.03,15.4,41.0,,,28.8,,Popu,0.0
-115.07,54.96,9.1,40.1,,,26.2,,Pice,0.0
-123.76,52.66,14.4,4.7,,,30.3,,Pinu,0.0
-123.12,49.09,6.3,133.0,0.0,,13.5,,Pseu,0.0
-107.16,65.11,-26.7,10.7,,,-7.2,,Pice,0.0
-100.29,59.2,-16.4,3.0,,,-4.2,,Pice,0.0
-100.2,56.72,-12.9,13.7,,,11.7,,Pice,0.0
-136.04,65.57,10.8,69.2,,,24.4,,Pice,0.0
-120.35,60.05,-10.7,13.2,,,11.4,,Pice,0.0
-105.25,70.9,-29.2,21.3,,,-13.0,,Pice,0.0
-93.45,56.1,-15.0,14.7,16.1,,6.2,,Pice,0.0
-101.81,52.36,9.1,23.2,0.0,,27.0,,Pice,0.0
-120.28,60.15,12.4,9.0,,,30.4,,Pice,0.0
-98.87,49.01,16.7,93.9,,,27.7,,Popu,0.0
-105.76,68.25,-20.6,25.5,,,-5.8,,Pice,0.0
-103.63,55.64,6.0,49.3,,,28.8,,Pice,0.0
-101.47,54.11,-21.5,15.5,,,-1.1,,Pice,0.0
-119.54,53.66,-0.8,65.0,47.6,,9.0,,Abie,0.0
-138.08,61.2,-12.6,6.8,,,10.1,,Pice,0.0
-73.63,55.41,-3.8,0.0,,,9.3,,Pice,0.0
-68.96,58.62,5.8,73.8,0.4,,20.9,,Pice,0.0
-105.86,59.89,-9.2,5.8,,,4.2,,Pice,0.0
-122.4,54.83,-5.8,39.1,,,7.1,,Pice,0.0
-134.91,67.04,7.3,16.0,,,23.9,,Popu,0.0
-121.78,64.44,20.4,77.7,,,39.5,,Pice,0.0
-137.06,59.89,12.9,59.5,0.0,,29.0,,Abie,0.0
-99.36,59.13,-16.4,3.0,,,-4.2,,Pice,0.0
-85.56,51.66,-4.0,63.9,,,10.9,,Pice,0.0
-93.71,56.34,16.6,163.2,0.0,,29.2,,Pice,0.0
-119.66,64.38,-17.0,10.4,,,7.6,,Pice,0.0
-69.7,52.88,15.2,123.6,,,26.3,,Pice,0.0
-72.11,58.39,6.0,93.3,,,17.7,,Pinu,0.0
-74.41,52.61,-29.2,7.7,10.7,,,,Pice,0.0
-90.63,65.52,-33.7,0.0,,,,,Pice,0.0
-86.33,66.52,-10.2,0.0,,,,,Pice,0.0
-99.07,64.44,10.9,27.8,0.0,,21.7,,Pice,0.0
-106.02,52.98,10.6,24.8,0.0,,,,Popu,0.0
-85.08,72.45,0.7,1.0,,,6.1,,Pice,0.0
-74.21,60.53,-13.9,15.5,,,1.3,,Pice,0.0
-90.61,54.06,13.0,65.3,,,27.3,,Pice,0.0
-72.7,45.74,2.5,40.6,0.0,,20.0,,Genh,0.0
-132.01,58.04,11.5,67.5,,,24.0,,Abie,0.0
-123.48,50.93,3.3,246.3,,,12.4,,Abie,0.0
-112.53,69.31,11.5,49.3,,,27.8,,Pice,0.0
-115.85,57.97,-16.4,15.5,,,3.2,,Popu,0.0
-86.7,51.92,-10.4,20.8,,,7.9,,Pice,0.0
-119.17,51.83,-4.2,123.8,92.8,,7.6,,Thuj,0.0
-64.96,46.4,-5.8,54.7,,,8.6,,Abie,0.0
-115.91,59.02,3.1,16.5,,,15.8,,Pinu,0.0
-114.79,50.59,13.4,2.3,0.0,,28.0,,Pice,0.0
-85.4,48.55,7.5,45.7,,,24.4,,Genc,0.0
-95.79,57.09,-23.9,17.2,,,-1.7,,Pice,0.0
-96.75,73.06,2.0,12.1,,,12.4,,Pice,0.0
-58.58,53.54,10.1,92.8,,,21.5,,Pice,0.0
-73.56,71.07,7.4,4.3,,,20.3,,Pice,0.0
-100.62,67.04,-7.8,4.1,,,3.6,,Pice,0.0
-65.9,48.76,-15.2,54.0,,,-4.3,,Abie,0.0
-64.43,53.07,-13.4,18.6,,,1.8,,Pice,0.0
-121.43,57.87,3.0,21.0,10.8,,15.8,,Pice,0.0
-116.31,54.47,10.1,13.4,,,26.2,,Pice,0.0
-83.76,67.05,7.2,25.5,,,22.2,,Pice,0.0
-97.38,56.96,-23.2,18.9,19.7,,-0.7,,Pice,0.0
-84.27,67.78,4.1,33.2,,,15.1,,Pice,0.0
-95.71,50.12,19.7,147.8,0.0,,,,Pice,0.0
-126.21,64.56,-21.8,14.1,,,0.6,,Pice,0.0
-118.66,49.21,-0.1,39.4,10.0,,12.0,,Pinu,0.0
-114.1,63.25,12.1,46.8,,,20.7,,Pinu,0.0
-105.9,65.76,-17.5,13.1,,,-0.1,,Pice,0.0
-102.4,65.45,-17.5,13.1,,,-0.1,,Pice,0.0
-103.32,56.38,6.0,49.3,,,28.8,,Pinu,0.0
-84.66,51.09,7.8,73.7,,,26.3,,Pice,0.0
-64.44,50.88,-12.2,17.0,,,,,Abie,0.0
-96.65,49.93,8.5,62.2,0.0,,,,Popu,0.0
-118.66,59.88,-11.3,11.2,,,7.4,,Pice,0.0
-131.98,61.17,-7.4,34.3,,,5.2,,Pice,0.0
-124.7,52.21,8.4,39.7,,,29.1,,Pinu,0.0
-68.79,56.01,5.8,73.8,0.4,,20.9,,Pice,0.0
-88.67,64.52,-11.9,16.7,,,,,Pice,0.0
-82.69,53.36,-15.1,4.8,,,4.1,,Pice,0.0
-113.9,56.7,10.3,32.9,,,28.0,,Popu,0.0
-136.65,66.02,0.2,47.6,,,11.0,,Pice,0.0
-71.02,55.88,-25.3,2.2,,,-4.4,,Pice,0.0
-100.72,68.79,2.3,13.4,,,9.7,,Pice,0.0
-127.77,53.46,10.5,203.3,0.0,,19.0,,Tsug,0.0
-92.43,54.96,-0.4,11.2,,,17.6,,Pice,0.0
-135.49,58.96,11.4,107.9,0.0,,26.0,,Abie,0.0
-123.27,52.09,11.1,10.6,,,27.2,,Pseu,0.0
-96.53,61.6,-31.7,12.4,,,-13.5,,Pice,0.0
-78.75,47.07,-6.3,43.8,,,9.3,,Betu,0.0
-96.81,52.65,14.8,17.8,,,29.3,,Lari,0.0
-120.75,52.05,6.1,35.8,0.0,,22.0,,Pinu,0.0
-71.56,50.64,-4.3,44.1,,,4.5,,Genc,0.0
-129.36,66.08,15.7,38.4,,,31.0,,Pice,0.0
-81.12,49.84,9.9,121.5,3.0,,27.5,,Pice,0.0
-107.84,64.91,-16.0,19.8,,,-2.3,,Pice,0.0
-131.71,67.44,12.2,40.0,,,27.9,,Pice,0.0
-137.6,61.57,-4.7,9.5,,,9.3,,Pice,0.0
-69.37,47.88,1.5,66.0,16.0,,,,Genh,0.0
-117.87,65.79,-17.0,10.4,,,7.6,,Pice,0.0
-109.56,51.0,7.3,37.9,,,26.9,,Popu,0.0
-81.77,49.39,3.2,91.0,9.9,,21.0,,Pice,0.0
-94.79,50.62,0.4,69.7,,,12.2,,Pice,0.0
-118.69,56.53,5.1,47.4,,,23.0,,Popu,0.0
-103.32,59.62,6.0,7.8,7.6,,24.5,,Pice,0.0
-73.37,46.52,-15.2,67.7,57.5,,0.0,,Abie,0.0
-81.1,42.86,18.4,132.0,0.0,,27.5,,Acer,0.0
-107.19,63.37,12.3,61.9,,,22.2,,Pice,0.0
-71.51,68.29,2.9,58.6,,,10.2,,Pice,0.0
-82.49,47.67,14.5,71.7,,,26.8,,Pice,0.0
-69.42,48.53,17.5,76.6,0.0,,28.5,,Genc,0.0
-67.87,51.75,8.4,0.0,,,20.4,,Pice,0.0
-141.59,62.69,-0.3,34.1,,,8.1,,Pice,0.0
-102.96,54.77,11.9,78.0,0.0,,26.0,,Pice,0.0
-126.15,60.17,-6.7,7.0,,,8.1,,Abie,0.0
-123.27,54.18,6.2,15.0,0.0,,19.0,,Pinu,0.0
-93.88,65.52,-25.8,22.7,,,-5.3,,Pice,0.0
-75.53,57.5,7.1,19.9,,,20.7,,Pice,0.0
-126.08,58.74,5.2,19.1,10.6,,21.6,,Abie,0.0
-71.7,47.77,-2.6,113.5,,,12.6,,Genc,0.0
-72.59,47.73,-18.8,53.0,,,-1.8,,Abie,0.0
-85.33,50.46,14.2,11.0,,,23.1,,Pice,0.0
-77.54,55.4,-25.7,20.2,20.2,,-12.4,,Genc,0.0
-97.03,49.3,20.4,129.8,,,30.6,,Popu,0.0
-107.05,58.36,13.9,37.9,,,27.8,,Pice,0.0
-112.27,66.22,-23.7,99.2,,,-8.1,,Pice,0.0
-95.97,55.22,-25.7,7.6,,,-5.9,,Pice,0.0
-107.99,55.02,3.5,11.1,,,24.2,,Pice,0.0
-129.4,61.64,-7.5,19.8,19.8,,8.0,,Pinu,0.0
-107.06,66.45,12.8,30.5,,,27.9,,Pice,0.0
-90.12,50.15,-1.2,52.6,,,18.9,,Pinu,0.0
-110.81,61.43,-17.6,20.2,,,7.7,,Pice,0.0
-92.49,48.69,5.5,71.4,0.0,,29.0,,Popu,0.0
-72.1,65.24,7.4,4.3,,,20.3,,Pice,0.0
-89.53,53.3,16.8,105.2,,,30.7,,Pice,0.0
-104.04,50.14,-9.8,17.0,17.0,,8.0,,Popu,0.0
-77.95,44.33,15.0,6.5,,,29.5,,Acer,0.0
-112.87,71.87,-23.0,10.6,,,,,Pice,0.0
-76.78,64.91,-11.3,18.8,,,0.4,,Pice,0.0
-108.36,58.83,14.2,18.5,,,27.7,,Pinu,0.0
-63.26,52.96,9.3,56.4,,,20.8,,Pice,0.0
-119.07,55.5,6.5,28.0,,,22.9,,Popu,0.0
-75.77,50.77,12.9,98.0,,,28.2,,Genc,0.0
-68.56,55.08,-1.9,58.6,,,13.8,,Pice,0.0
-92.52,69.85,-11.3,15.2,26.8,,2.7,,Pice,0.0
-118.4,53.52,1.7,33.5,,,18.9,,Pice,0.0
-71.93,56.46,-2.5,10.8,,,13.0,,Pice,0.0
-112.79,69.35,6.6,26.3,,,23.1,,Pice,0.0
-110.76,55.01,-14.8,14.7,,,6.6,,Pice,0.0
-93.15,70.55,-36.2,2.2,2.8,,-28.5,,Pice,0.0
-80.28,43.71,-9.8,56.4,34.6,,4.0,,Tsug,0.0
-72.29,51.19,-29.4,3.5,,,-10.6,,Pice,0.0
-138.1,63.29,-17.5,9.6,9.6,,3.5,,Pice,0.0
-118.05,59.11,14.7,37.0,,,27.7,,Betu,0.0
-113.59,62.5,-19.6,1.8,,,-10.1,,Pinu,0.0
-93.41,65.25,-25.8,22.7,,,-5.3,,Pice,0.0
-84.1,46.63,10.2,62.8,0.0,,28.6,,Acer,0.0
-121.16,63.42,14.8,53.4,,,28.1,,Pice,0.0
-74.09,59.6,-6.9,14.6,,,8.7,,Pice,0.0
-91.57,53.46,-11.5,33.5,,,12.6,,Pice,0.0
-95.93,63.6,-32.2,8.2,,,-12.5,,Pice,0.0
-140.01,66.21,-15.5,21.3,,,-0.9,,Betu,0.0
-107.57,68.97,-7.5,18.2,,,6.2,,Pice,0.0
-92.45,63.52,-6.2,20.6,27.4,,13.3,,Pice,0.0
-74.33,58.38,-25.3,2.2,,,-4.4,,Pice,0.0
-92.37,73.95,-2.4,14.8,12.4,,8.1,,Pice,0.0
-98.95,61.37,-13.5,16.1,,,3.6,,Pice,0.0
-130.43,67.35,-3.8,29.5,,,9.7,,Pice,0.0
-97.41,66.57,-32.1,6.4,6.4,,-12.4,,Pice,0.0
-100.04,49.44,-13.5,10.9,,,3.8,,Popu,0.0
-103.69,61.45,12.7,49.6,,,25.0,,Pice,0.0
-111.71,51.97,4.9,5.2,,,26.3,,Popu,0.0
-114.1,58.57,10.2,1.0,,,30.9,,Popu,0.0
-126.91,68.12,11.8,25.6,,,29.5,,Pice,0.0
-121.27,50.89,4.6,24.6,,,13.5,,Pseu,0.0
-122.77,54.55,18.6,43.9,0.0,,33.0,,Pice,0.0
-65.69,45.46,15.1,224.5,0.0,,29.0,,Abie,0.0
-69.4,53.05,-1.1,14.1,,,15.7,,Genc,0.0
-75.94,43.91,17.8,82.3,,,30.8,,Acer,0.0
-61.38,53.35,16.4,168.2,0.0,,30.3,,Pice,0.0
-82.99,47.79,4.3,113.3,,,21.4,,Pice,0.0
-93.91,52.62,7.5,44.7,,,26.9,,Pice,0.0
-116.44,51.47,12.0,111.7,,,27.5,,Abie,0.0
-124.71,64.66,-16.3,13.0,,,8.9,,Popu,0.0
-68.51,52.26,-17.0,3.3,,,0.3,,Pice,0.0
-83.09,67.77,4.1,33.2,,,15.1,,Pice,0.0
-135.17,68.69,-23.0,0.0,,,-10.0,,Pice,0.0
-79.01,50.93,-11.5,15.1,,,5.8,,Pice,0.0
-111.01,59.77,16.5,55.1,,,28.2,,Pinu,0.0
-57.54,53.02,-18.8,132.4,132.8,,2.0,,Pice,0.0
-88.58,54.88,10.3,124.6,,,26.6,,Pice,0.0
-112.53,51.21,16.5,85.7,,,34.5,,Popu,0.0
-100.23,57.46,-22.4,3.7,,,-0.1,,Pice,0.0
-101.05,65.69,-18.1,15.1,,,-3.0,,Pice,0.0
-120.78,49.0,-1.0,202.2,97.0,,7.0,,Abie,0.0
-92.1,73.09,-9.8,13.6,,,0.4,,Pice,0.0
-127.06,55.39,10.2,45.9,0.0,,25.5,,Abie,0.0
-136.0,62.93,14.1,28.8,0.0,,27.3,,Abie,0.0
-81.1,49.91,14.6,121.0,0.0,,28.5,,Pice,0.0
-106.71,60.47,-1.9,6.5,,,19.1,,Pice,0.0
-110.69,65.03,1.2,3.6,3.4,,18.5,,Pice,0.0
-72.64,69.5,-27.0,5.3,,,-11.1,,Pice,0.0
-77.43,44.11,17.6,150.2,0.0,,28.5,,Thuj,0.0
-68.14,54.51,-7.8,117.5,,,4.1,,Pice,0.0
-95.94,54.43,-3.9,44.8,31.0,,7.5,,Pice,0.0
-137.19,67.34,-18.7,0.0,,,-4.2,,Pice,0.0
-119.01,55.98,-9.8,40.2,,,8.6,,Popu,0.0
-85.09,49.79,3.2,60.2,,,23.0,,Pice,0.0
-65.4,49.09,8.7,43.2,,,28.0,,Abie,0.0
-62.63,45.04,-5.8,151.6,44.0,,10.0,,Abie,0.0
-125.66,65.48,-23.9,28.9,,,-11.8,,Pice,0.0
-97.87,61.14,-13.5,16.1,,,3.6,,Pice,0.0
-136.05,62.77,13.9,9.7,,,28.7,,Pice,0.0
-78.0,61.82,1.3,21.1,,,9.6,,Pice,0.0
-76.1,50.52,-5.9,6.6,,,9.8,,Pice,0.0
-68.18,56.26,-22.0,10.8,10.8,,0.8,,Pice,0.0
-90.34,51.51,16.7,111.0,,,30.1,,Pice,0.0
-118.79,50.19,14.9,19.3,0.0,,29.5,,Pseu,0.0
-107.74,56.57,15.8,0.0,,,31.1,,Pinu,0.0
-106.96,58.47,15.5,50.3,,,27.3,,Pice,0.0
-73.65,48.89,-1.2,130.0,,,18.4,,Genc,0.0
-111.16,50.5,-8.4,8.4,,,9.2,,Pseu,0.0
-116.43,57.64,-15.8,20.9,,,7.5,,Pice,0.0
-120.12,63.63,16.9,73.3,,,28.8,,Pice,0.0
-116.74,66.07,11.1,45.4,0.0,,22.0,,Pice,0.0
-62.93,53.97,-26.6,14.3,,,-11.3,,Pice,0.0
-107.27,68.22,9.5,74.4,,,17.5,,Pice,0.0
-120.42,52.34,4.5,1.4,0.0,,21.5,,Tsug,0.0
-120.66,61.62,-20.8,27.3,,,-0.4,,Betu,0.0
-88.68,55.91,-6.1,7.2,,,5.3,,Pice,0.0
-134.94,68.98,-23.0,0.0,,,-5.7,,Pice,0.0
-86.56,49.45,14.0,71.4,0.0,,27.5,,Pice,0.0
-88.63,66.93,-10.2,0.0,,,,,Pice,0.0
-79.83,48.91,17.8,145.2,,,29.8,,Pice,0.0
-75.31,70.0,-19.3,0.6,,,-7.5,,Pice,0.0
-82.5,69.88,-29.6,6.1,,,-7.1,,Pice,0.0
-128.97,52.57,7.8,565.0,0.0,,15.5,,Thuj,0.0
-103.74,52.4,17.5,5.8,0.0,,30.5,,Popu,0.0
-70.91,49.59,-4.0,8.8,,,3.5,,Genc,0.0
-116.83,58.16,-6.6,11.4,,,6.4,,Pinu,0.0
-105.67,59.04,15.5,50.3,,,27.3,,Pice,0.0
-88.75,52.83,17.7,124.5,,,32.3,,Pice,0.0
-112.75,69.83,-24.9,7.6,,,-6.8,,Pice,0.0
-107.34,64.68,12.8,30.5,,,27.9,,Pice,0.0
-77.33,49.93,7.9,140.8,,,28.1,,Pice,0.0
-124.19,48.08,8.8,54.0,,,17.2,,Tsug,0.0
-87.61,55.81,9.3,33.9,,,27.5,,Pice,0.0
-132.1,65.51,15.0,46.7,,,26.4,,Pice,0.0
-63.53,55.73,-21.8,45.3,,,-10.7,,Pice,0.0
-127.6,51.67,11.8,433.1,0.0,,19.5,,Tsug,0.0
-126.16,66.84,-23.7,31.5,,,-1.8,,Pice,0.0
-90.22,51.12,16.7,111.0,,,30.1,,Pice,0.0
-77.87,51.0,15.8,66.9,,,28.7,,Pice,0.0
-124.04,54.19,16.1,26.0,0.0,,28.0,,Pinu,0.0
-59.85,45.99,11.4,138.4,,,25.5,,Pice,0.0
-112.29,49.58,4.0,20.4,,,20.7,,Popu,0.0
-86.9,66.65,-34.3,0.0,,,,,Pice,0.0
-101.48,59.65,-24.9,15.9,,,-7.0,,Pice,0.0
-96.85,62.05,-32.1,6.4,6.4,,-12.4,,Pice,0.0
-136.3,60.76,10.9,78.4,0.0,,26.0,,Pinu,0.0
-112.9,56.04,-1.4,19.2,,,16.0,,Pice,0.0
-126.89,50.34,14.4,25.4,0.0,,26.5,,Tsug,0.0
-63.35,56.31,-5.2,16.7,,,10.1,,Pice,0.0
-97.33,58.11,-8.9,6.6,,,1.5,,Pice,0.0
-73.44,64.51,-10.8,9.9,,,0.6,,Pice,0.0
-98.96,65.06,5.9,0.2,,,13.2,,Pice,0.0
-105.81,58.82,15.5,50.3,,,27.3,,Pinu,0.0
-77.12,47.58,-19.1,2.0,,,-0.7,,Pice,0.0
-103.69,59.65,-12.1,14.7,14.7,,8.9,,Pice,0.0
-129.52,65.33,-22.9,6.7,6.7,,2.5,,Pice,0.0
-116.89,64.32,-24.6,28.6,,,-11.1,,Pice,0.0
-101.82,70.28,-29.0,9.8,,,-15.2,,Pice,0.0
-73.93,44.83,20.9,122.7,0.0,,32.0,,Abie,0.0
-110.93,69.51,9.5,74.4,,,17.5,,Pice,0.0
-73.83,56.73,-25.3,2.2,,,-4.4,,Pice,0.0
-95.58,51.65,7.8,51.2,,,22.7,,Pinu,0.0
-91.18,63.09,-15.8,14.4,8.8,,6.2,,Pice,0.0
-112.92,53.53,5.6,16.6,12.6,,,,Pice,0.0
-122.02,57.42,2.2,19.6,19.6,,15.3,,Pice,0.0
-98.19,60.35,-17.4,17.8,,,9.5,,Pice,0.0
-109.48,58.25,-20.0,0.2,,,-1.0,,Pinu,0.0
-95.38,60.94,-19.3,2.9,,,-3.2,,Pice,0.0
-115.52,61.93,14.9,22.4,,,29.4,,Pinu,0.0
-129.09,58.08,10.6,10.9,,,25.6,,Abie,0.0
-78.55,52.66,14.2,66.2,0.0,,33.0,,Pice,0.0
-108.53,62.11,15.5,57.7,,,26.6,,Pice,0.0
-125.99,60.45,14.2,51.0,,,29.2,,Pinu,0.0
-123.4,51.56,4.1,38.2,,,18.2,,Pinu,0.0
-98.43,66.49,-7.8,4.1,,,3.6,,Pice,0.0
